"CHSI_State_Name","CHSI_State_Abbr","CHSI_County_Name","Injury","Cancer","Population","Homicide","Suicide","HIV","Heart Disease","Max_Type","Max_Value","id"
"Georgia","GA","Dodge",3.07703605091697,2.92381998146815,19574,0,0,2.71927547148811,3.32045433683165,"Heart Disease",3.32045433683165,"13091"
"Georgia","GA","Dooly",2.94488903278691,3.3459773516814,11749,0,0,0,3.56050538304468,"Heart Disease",3.56050538304468,"13093"
"Georgia","GA","Dougherty",0,0.539361258713511,94882,0.711036855118142,0,2.55590912170444,0,"HIV",2.55590912170444,"13095"
"Georgia","GA","Douglas",0,0,112760,0,0,1.59831197627805,0.0990950798210573,"HIV",1.59831197627805,"13097"
"Georgia","GA","Early",2.16840875770748,3.32963222092207,12056,3.27526276205547,0,0,3.55314074334887,"Heart Disease",3.55314074334887,"13099"
"Georgia","GA","Echols",0,3.01772505593978,4253,0,0,0,3.27590601671638,"Heart Disease",3.27590601671638,"13101"
"Georgia","GA","Effingham",2.61547261704585,2.45823713670558,46924,0,1.05833620092771,0,2.33818378024554,"Cancer",2.45823713670558,"13103"
"Georgia","GA","Elbert",3.01139541996355,3.16966464709364,20799,3.01169134859872,0,0,3.00133155135588,"Cancer",3.16966464709364,"13105"
"Georgia","GA","Emanuel",2.86564614976372,3.0078172116395,22108,0,2.06864769079933,0,3.0193055224499,"Heart Disease",3.0193055224499,"13107"
"Georgia","GA","Evans",2.01391619634829,3.3719521906632,11443,2.64700564810202,2.55971796992391,3.91986321242131,3.42769572466746,"HIV",3.91986321242131,"13109"
"Georgia","GA","Fannin",3.11135100538291,2.30260871240769,21887,0,2.24151759996015,0,1.88178985756929,"Cancer",2.30260871240769,"13111"
"Georgia","GA","Fayette",0,1.35351149359258,104248,0,0,2.05062507274572,0,"HIV",2.05062507274572,"13113"
"Georgia","GA","Floyd",1.12914351918988,0,94198,0,0,2.0388578614683,0.895877740129924,"HIV",2.0388578614683,"13115"
"Georgia","GA","Forsyth",0.955611174764952,0,140393,0,0,0,0,"None",0,"13117"
"Georgia","GA","Franklin",3.26794123924741,2.77655692154786,21590,2.58761600583674,0,0,3.24632085643367,"Heart Disease",3.24632085643367,"13119"
"Georgia","GA","Fulton",0,0,915623,2.23570960526973,0,1.64228234815723,0,"Homicide",2.23570960526973,"13121"
"Georgia","GA","Gilmer",2.72914515975125,1.961423455406,27335,0,0,0,1.84292474270445,"Cancer",1.961423455406,"13123"
"Georgia","GA","Glascock",0,3.43805559902564,2705,0,0,0,3.80430001283316,"Heart Disease",3.80430001283316,"13125"
"Georgia","GA","Glynn",1.46595008011699,1.37547299723501,71874,0,0,2.94392693878656,1.07852226448674,"HIV",2.94392693878656,"13127"
"Georgia","GA","Gordon",2.43107031084392,2.03670595494818,50279,0,1.40314776852126,0,1.97047748692224,"Cancer",2.03670595494818,"13129"
"Georgia","GA","Grady",3.28163680309854,2.98750116311455,24466,3.12022242370306,1.79506856502006,2.59624336831464,3.02371355336929,"Homicide",3.12022242370306,"13131"
"Georgia","GA","Greene",1.7910816842867,3.33613615290609,15693,0,1.99117818033269,0,3.30302846119161,"Cancer",3.33613615290609,"13133"
"Georgia","GA","Gwinnett",0,0,726273,1.49851835378284,0,0,0,"Homicide",1.49851835378284,"13135"
"Georgia","GA","Habersham",0,1.83398289284809,39603,0,0,0,2.33029488967185,"Heart Disease",2.33029488967185,"13137"
"Georgia","GA","Hall",1.14079810156474,0,165771,0,0,0,0,"None",0,"13139"
"Georgia","GA","Hancock",1.87665233190236,3.38152058267446,9643,0,0,0,3.75388743081301,"Heart Disease",3.75388743081301,"13141"
"Georgia","GA","Haralson",2.69980801279092,2.46608807212353,28338,0,1.68222463315942,0,2.80485425199565,"Heart Disease",2.80485425199565,"13143"
"Georgia","GA","Harris",0,3.0139421648423,27779,0,1.90816088419055,0,2.98463170534532,"Cancer",3.0139421648423,"13145"
"Georgia","GA","Hart",2.95560259567038,2.80649988396275,24036,0,1.80821400433366,0,2.81144407910695,"Heart Disease",2.81144407910695,"13147"
"Georgia","GA","Heard",2.10554448022539,3.12466880364791,11346,0,0,0,3.63661120273199,"Heart Disease",3.63661120273199,"13149"
"Georgia","GA","Henry",0,0,167848,0,0,0,0,"None",0,"13151"
"Georgia","GA","Houston",0,0,126163,0,0,1.8232048774493,0,"HIV",1.8232048774493,"13153"
"Georgia","GA","Irwin",2.12344821371161,3.51179503034081,10093,2.78642106966949,2.37175612496636,0,3.65037052544074,"Heart Disease",3.65037052544074,"13155"
"Georgia","GA","Jackson",2.25276678348772,1.78230988206878,52292,0,0,0,2.10956107207261,"Heart Disease",2.10956107207261,"13157"
"Georgia","GA","Jasper",2.58954620373726,3.42486699386746,13147,0,2.47867474257211,0,3.50875076578478,"Heart Disease",3.50875076578478,"13159"
"Georgia","GA","Jeff Davis",3.33749083500785,3.27713503628871,13083,0,0,3.5470562147729,3.56689686050647,"Heart Disease",3.56689686050647,"13161"
"Georgia","GA","Jefferson",3.05406767565489,3.15248799454048,16926,2.34024806847557,2.05179477055969,3.24720542662547,3.25347436951466,"Heart Disease",3.25347436951466,"13163"
"Georgia","GA","Jenkins",2.87331176580296,3.58973448708926,8729,2.56249083752604,0,3.46350709499612,3.61642914121678,"Heart Disease",3.61642914121678,"13165"
"Georgia","GA","Johnson",2.3910020504547,3.37816340387583,9538,0,2.66361488160367,0,3.56458156149494,"Heart Disease",3.56458156149494,"13167"
"Georgia","GA","Jones",3.0304573444952,2.91456491922507,26836,0,0,0,2.69544699320043,"Cancer",2.91456491922507,"13169"
"Georgia","GA","Lamar",2.13634388711919,3.23936130849505,16378,0,2.42299384881147,0,3.22820525987798,"Cancer",3.23936130849505,"13171"
"Georgia","GA","Lanier",0,3.59468183438358,7553,0,0,0,3.75129431985398,"Heart Disease",3.75129431985398,"13173"
"Georgia","GA","Laurens",2.72833556843921,1.63427134554203,46896,0,1.35251265006566,2.31318662844352,2.59383111764018,"Heart Disease",2.59383111764018,"13175"
"Georgia","GA","Lee",2.44753431992568,3.10101640688762,31099,0,2.15284672320104,0,2.69064015319836,"Cancer",3.10101640688762,"13177"
"Georgia","GA","Liberty",2.70173869261214,2.10130992328279,57544,2.72692881135319,1.25792218041275,2.18646777566595,2.07068890580149,"Homicide",2.72692881135319,"13179"
"Georgia","GA","Lincoln",1.57066408392273,3.9507188037969,8207,0,2.66933354960725,0,3.6955829101739,"Cancer",3.9507188037969,"13181"
"Georgia","GA","Long",1.9518338543526,3.3247885320348,11083,2.66520018024278,0,0,3.61929980729978,"Heart Disease",3.61929980729978,"13183"
"Georgia","GA","Lowndes",1.64890579704706,0.116131709627312,96705,1.3068088178215,0,2.10296666990935,0.443726177609253,"HIV",2.10296666990935,"13185"
"Georgia","GA","Lumpkin",0.942272437600456,2.46283764706224,24324,1.69723777595085,1.79939429314379,0,2.37039183628389,"Cancer",2.46283764706224,"13187"
"Georgia","GA","McDuffie",3.09447998371467,2.65323761272396,21743,0,0,0,2.90147273362562,"Heart Disease",2.90147273362562,"13189"
"Georgia","GA","McIntosh",2.34154639937859,3.60874721665773,11068,0,2.49903074682,3.46824227229517,3.52913579377175,"Cancer",3.60874721665773,"13191"
"Georgia","GA","Macon",2.34975669202513,3.20553882664393,13745,0,0,2.99920780134911,3.2938014160894,"Heart Disease",3.2938014160894,"13193"
"Georgia","GA","Madison",2.88471071231704,2.66219187048364,27289,0,0,0,2.87896789677983,"Heart Disease",2.87896789677983,"13195"
"Georgia","GA","Marion",2.12071292470592,3.16374512530954,7244,0,0,3.94601545486795,3.83180371006734,"HIV",3.94601545486795,"13197"
"Georgia","GA","Meriwether",2.64412026757955,2.81120245496633,22919,3.09445484830649,0,2.8078701374013,3.22969131090041,"Heart Disease",3.22969131090041,"13199"
"Georgia","GA","Miller",2.62604975635878,3.51697546212415,6228,0,0,0,3.84248463723153,"Heart Disease",3.84248463723153,"13201"
"Georgia","GA","Mitchell",2.7826124689219,2.95165415331328,23791,2.97140138114814,2.62032193297526,3.06675553335787,2.97497199664736,"HIV",3.06675553335787,"13205"
"Georgia","GA","Monroe",2.93937608837326,2.80378259503275,23785,0,1.81595244124074,0,3.06362142402297,"Heart Disease",3.06362142402297,"13207"
"Georgia","GA","Montgomery",2.09623858066892,3.54272644153102,8909,0,0,0,3.85636169058305,"Heart Disease",3.85636169058305,"13209"
"Georgia","GA","Morgan",2.28427053946145,3.17647186447717,17492,0,0,3.03019148477999,3.36182710671486,"Heart Disease",3.36182710671486,"13211"
"Georgia","GA","Murray",2.33146102842075,1.33609081146651,40812,0,0,0,0.159640323873285,"Cancer",1.33609081146651,"13213"
"Georgia","GA","Muscogee",0,0,185271,1.91176258072847,0,1.48811695947836,0,"Homicide",1.91176258072847,"13215"
"Georgia","GA","Newton",2.08090352459139,1.29140486192761,86713,1.01276868910544,0,0,0.31395412962547,"Cancer",1.29140486192761,"13217"
"Georgia","GA","Oconee",0,2.88714628208641,29748,0,0,0,2.69358023533612,"Cancer",2.88714628208641,"13219"
"Georgia","GA","Oglethorpe",2.86280099350876,3.42758937715666,13609,2.30233931093061,0,0,3.31960241846441,"Cancer",3.42758937715666,"13221"
"Georgia","GA","Paulding",0,0,112411,0,0.260713116030011,0,0,"Suicide",0.260713116030011,"13223"
"Georgia","GA","Peach",1.44584977208643,2.96775684912187,24794,0,2.23450021525791,3.21268394409831,2.87920788475566,"HIV",3.21268394409831,"13225"
"Georgia","GA","Pickens",2.87667233464654,2.15595036054912,28442,0,0,0,2.68329775509631,"Heart Disease",2.68329775509631,"13227"
"Georgia","GA","Pierce",3.02049330651981,3.06510253871236,17119,0,0,0,3.19865590729112,"Heart Disease",3.19865590729112,"13229"
"Georgia","GA","Pike",0.912304154732175,2.95258868644613,16128,0,2.08331697209244,0,3.30337258693669,"Heart Disease",3.30337258693669,"13231"
"Georgia","GA","Polk",2.56551872400896,2.5282263546871,40479,2.61438150493038,1.49557867088936,0,2.60849718739624,"Homicide",2.61438150493038,"13233"
"Georgia","GA","Pulaski",2.49997841022829,3.46220238999662,9737,0,2.57280841701541,3.17998644822433,3.60508951116909,"Heart Disease",3.60508951116909,"13235"
"Georgia","GA","Putnam",3.24856788201167,3.12489630211114,19829,0,2.2262187252456,2.88636578389107,3.11726741304289,"Cancer",3.12489630211114,"13237"
"Georgia","GA","Quitman",2.95212815893437,3.97421115316213,2467,0,0,0,4.07826002431382,"Heart Disease",4.07826002431382,"13239"
"Georgia","GA","Rabun",3.06245800110713,2.15941338039268,16087,2.09981771198784,0,0,2.44930368050825,"Heart Disease",2.44930368050825,"13241"
"Georgia","GA","Randolph",1.07282683747194,3.47662541069893,7310,0,0,3.55456586429215,3.76975991643593,"Heart Disease",3.76975991643593,"13243"
"Georgia","GA","Richmond",0,0,195769,1.5382927981436,0,1.62977830170187,0,"HIV",1.62977830170187,"13245"
"Georgia","GA","Rockdale",0.672651377476263,1.85333538940021,78545,0.216416106275085,0,2.85232745509885,1.07560468294668,"HIV",2.85232745509885,"13247"
"Georgia","GA","Schley",0,3.87032493452889,4122,0,0,0,3.94385510716881,"Heart Disease",3.94385510716881,"13249"
"Georgia","GA","Screven",2.15850058817669,3.35534628245914,15430,0,0,2.93783267431826,3.24820185465516,"Cancer",3.35534628245914,"13251"
"Georgia","GA","Seminole",2.91947492729224,3.37814270472867,9226,0,2.42419906809253,3.61986891851131,3.65346037186222,"Heart Disease",3.65346037186222,"13253"
"Georgia","GA","Spalding",0.913335431477157,1.54865176970936,61289,0,1.30752198536101,2.04607295305178,1.97359831039336,"HIV",2.04607295305178,"13255"
"Georgia","GA","Stephens",2.69810461594461,2.74857649564105,25060,0,0,0,2.89279083664438,"Heart Disease",2.89279083664438,"13257"
"Georgia","GA","Stewart",1.62317527876994,3.71843715756608,4882,0,0,0,3.95062179623295,"Heart Disease",3.95062179623295,"13259"
"Georgia","GA","Sumter",0,2.58451321401668,32912,0,1.96023830023793,0,2.58945508068452,"Heart Disease",2.58945508068452,"13261"
"Georgia","GA","Talbot",2.02275613461496,3.58760031545419,6709,2.79338088074331,0,0,3.90554891347516,"Heart Disease",3.90554891347516,"13263"
"Georgia","GA","Taliaferro",0,3.58011555487315,1826,0,0,0,4.0515123179218,"Heart Disease",4.0515123179218,"13265"
"Georgia","GA","Tattnall",2.84277999368426,2.97075057152312,23211,0,1.93972271908311,3.5924977248767,2.98321496958576,"HIV",3.5924977248767,"13267"
"Georgia","GA","Taylor",2.22707767017721,3.50797094655715,8887,2.45908106404139,2.7033156078916,0,3.68343536273034,"Heart Disease",3.68343536273034,"13269"
"Georgia","GA","Telfair",2.29349832177718,3.35387106885311,13205,0,2.47607533029556,3.10256224703984,3.46466197932236,"Heart Disease",3.46466197932236,"13271"
"Georgia","GA","Terrell",0,3.55892343931265,10711,0,0,3.28762909460304,3.4955665149504,"Cancer",3.55892343931265,"13273"
"Georgia","GA","Thomas",2.46917587509779,2.27505580487041,44692,0,1.26850326100325,2.65478277960783,2.08201471916259,"HIV",2.65478277960783,"13275"
"Georgia","GA","Tift",0.209163045367394,2.24197939378347,40793,1.50959842338803,0,2.7068320533521,2.12852945420043,"HIV",2.7068320533521,"13277"
"Georgia","GA","Toombs",0,2.87206354508231,27274,1.73016829851982,1.82240322892682,2.93002361865287,2.98931356143336,"Heart Disease",2.98931356143336,"13279"
"Georgia","GA","Towns",1.62671258722165,2.90208608034097,10315,0,2.53976805449885,0,2.37865553172404,"Cancer",2.90208608034097,"13281"
"Georgia","GA","Treutlen",2.01746573642034,3.74637925634299,6753,0,0,3.88559111295257,4.07017199825384,"Heart Disease",4.07017199825384,"13283"
"Georgia","GA","Troup",0.523639857122713,1.61801253640836,62015,0,1.29415660680363,0,2.1467078978422,"Heart Disease",2.1467078978422,"13285"
"Georgia","GA","Turner",1.71446436705956,3.47877282692403,9474,2.60145897093131,0,3.10541547744442,3.63803938259553,"Heart Disease",3.63803938259553,"13287"
"Georgia","GA","Twiggs",2.88664545692356,3.39013712577648,10299,0,0,0,3.63047225031854,"Heart Disease",3.63047225031854,"13289"
"Georgia","GA","Union",2.78995878651098,2.52408790301607,19782,0,0,0,2.16480263503481,"Cancer",2.52408790301607,"13291"
"Georgia","GA","Upson",0,2.86983581481396,27679,0,1.81130354541924,2.52692895959082,2.60181867883147,"Cancer",2.86983581481396,"13293"
"Georgia","GA","Walker",0.464780532523054,1.82537696465619,63890,0.649695660751545,0,0,2.10303831576253,"Heart Disease",2.10303831576253,"13295"
"Georgia","GA","Walton",1.23787501593113,1.08575938607009,75647,0.309689692209627,0.724203721263979,2.00678477958597,1.59080480782338,"HIV",2.00678477958597,"13297"
"Georgia","GA","Ware",2.55892520714104,2.30256084430248,34492,1.40508110144206,1.63635683891644,3.08615285594258,2.6680306098024,"HIV",3.08615285594258,"13299"
"Georgia","GA","Warren",1.98051948834358,3.75261857735298,6101,0,0,0,3.83689995196618,"Heart Disease",3.83689995196618,"13301"
"Georgia","GA","Washington",2.12594807176246,3.14143281511835,20118,0,2.29552272002115,2.60427197209356,2.98208577698923,"Cancer",3.14143281511835,"13303"
"Georgia","GA","Wayne",1.61595021065956,2.63862070856097,28390,0,0,2.68996883263306,2.78074197808438,"Heart Disease",2.78074197808438,"13305"
"Georgia","GA","Webster",0,3.93418780807766,2289,0,0,0,3.866717759987,"Cancer",3.93418780807766,"13307"
"Georgia","GA","Wheeler",1.96457571436761,3.25345371695482,6706,0,0,0,3.82641368211281,"Heart Disease",3.82641368211281,"13309"
"Georgia","GA","White",2.66963525144646,2.47345453172389,24055,0,2.01078504601538,0,2.58171166102226,"Heart Disease",2.58171166102226,"13311"
"Georgia","GA","Whitfield",2.30270926160875,1.4648357986656,90889,0.940248657835035,1.59728171001942,0,1.35519560346228,"Suicide",1.59728171001942,"13313"
"Georgia","GA","Wilcox",0,3.54645867698608,8721,0,0,4.02013701315366,3.57126939627443,"HIV",4.02013701315366,"13315"
"Georgia","GA","Wilkes",2.77455544526483,3.51597033689812,10457,0,2.68512577602122,3.14281202283886,3.43455837116839,"Cancer",3.51597033689812,"13317"
"Georgia","GA","Wilkinson",2.85734470843537,3.35025512080483,10143,0,2.62880186521618,3.1587126136373,3.60648339190544,"Heart Disease",3.60648339190544,"13319"
"Georgia","GA","Worth",2.06592345222151,2.8779028902815,21996,0,2.23829793732468,3.27609313881542,3.06296943504986,"HIV",3.27609313881542,"13321"
"Hawaii","HI","Hawaii",0,0,167293,0,0.764032378998803,0,0,"Suicide",0.764032378998803,"15001"
"Hawaii","HI","Honolulu",0,0,905266,0,0,0,0,"None",0,"15003"
"Hawaii","HI","Kalawao",0,0,111,0,0,0,0,"None",0,"15005"
