"Region","Homicide","Suicide","Cancer","HIV","Heart Disease"
"West",8.14242974626776,0.390212611726503,-5.80824791400532,-2.37477054177538,-2.0935914285406
"West",-1.90288753123433,14.7009547934954,17.5653801367021,-1.01590973548461,7.6342264395882
"West",2.14453463843436,-1.08071244739002,-6.19905703659992,-2.20944897705171,-6.14965471861647
"West",3.89018819109403,-3.99857163650682,2.21483405938782,-2.11035395739822,-4.82743338887167
"South",-1.31537047963211,6.18562931535194,23.7883631748201,-0.70224732365581,22.3913780917622
"South",8.49226012460916,-1.42978753863393,22.7684113239474,-0.754608911553919,22.2198695676382
"South",-1.86447283272193,8.71921801613792,3.1870806645839,-0.99540097416063,1.72133111768749
"South",-4.01412363487395,0.372787643593653,-9.34546716540319,-2.14305218420453,-8.69508045587971
"South",-1.75647106073031,4.9776274315149,4.21039086339242,-0.937741207193374,4.40572816593658
"South",-1.02513113885042,10.5360875390353,28.2550175791995,-0.547294933101494,33.2816468311226
"South",-0.694079157917554,-0.702102603039382,46.7197195157969,-0.370553573004925,45.3572281735164
"South",-1.52551256138872,5.58577077149604,7.4007033460887,-0.814437552025774,5.85312153004692
"South",37.6355492409918,9.19111822813069,30.641730672174,-0.565726023733335,27.8804901210521
"South",-1.40543691159218,-1.42168353966582,20.4657555458732,-0.750331807665879,22.4023226225258
"South",-1.19538559008146,7.8884913410911,11.3352614058112,-0.638190034191896,12.9727977595534
"South",-1.47938718159856,5.85469980095265,7.06898780344669,-0.789812227821063,4.99678924048601
"South",-0.876012161257731,-0.886138723079574,38.2655991815448,-0.467683595807349,42.7035200707978
"South",-1.45897034281752,5.30058331359412,21.7249625663677,-0.778912127344804,17.4609132812156
"South",-1.33701369091298,7.52097264013844,15.1831459977952,-0.713802157394788,19.7235468370349
"South",-2.73425578745616,-2.76586335124689,1.26994480304884,-1.45975893382412,4.21310395217782
"South",-2.2287751578385,-2.25453944562012,0.300815751340717,-1.18989396056721,0.53972062067732
"South",12.5457938885168,-2.13915317263992,6.28392136393512,13.9290040134627,8.60782068527905
"South",-1.2876879187791,-1.30257338714753,23.2523068670996,-0.687468214217076,20.1565096376428
"South",14.3104451895764,22.2010928575049,42.3919162762156,-0.457620710390527,35.7027423622829
"South",28.5537645629051,13.9826595692714,20.8114950883849,-0.593924068106496,37.0830401767836
"South",9.76086579940532,-1.28402367492216,24.3622620867774,-0.677678103607078,20.348845207828
"South",1.25354642465895,-2.92717188527145,0.885446112540077,-1.54489386051465,-2.77479678674561
"South",-1.25311894983305,7.41094401345312,10.1788318245682,-0.669012603193556,9.68278427387252
"South",-1.01422652720186,8.72196471932963,11.3731218794142,-0.541473201152754,14.6706068041103
"South",-2.83965883473696,-2.87248484105817,0.359112250598972,-1.51603129891385,4.65816779396219
"South",-1.22283160639941,8.46503362784648,15.7264421889486,-0.652842857714044,19.3302796596573
"South",-1.84287369420339,5.11002469855882,2.36250012434804,-0.983869669898615,7.36775324356078
"South",9.14694787853364,-1.43609656430256,17.3082939254254,-0.757938669902015,21.4698218178517
"South",-1.64158819236218,-1.66056469183462,14.7439306446335,-0.876407774449779,13.2671064131362
"South",-1.1199620108909,7.6947073730355,25.6687674885438,-0.597923046717823,29.8329098441288
"South",-1.73036651754914,5.10593157603952,7.73920045670464,-0.923804566628531,7.15400573598181
"South",-1.07591993653239,-1.08835740057057,13.2806228740008,-0.57440995339132,12.3414277042067
"South",-1.2317161053428,-1.24595454841397,16.2034401589668,-0.657586095989215,31.3005898840051
"South",15.4357567230613,-2.68438347495592,3.4391462802145,-1.41675573292882,4.03972699158483
"South",-1.43955162808569,-1.45619261687815,6.62895021961442,-0.768544903311406,6.41687192426882
"South",17.2029500225128,13.4215361395566,44.1998666782919,-0.444079353347441,39.3964234167095
"South",-1.21593957170822,10.1531624244645,10.3274470170825,-0.649163352212456,10.9522866441346
"South",-0.997559748944902,16.8303113941535,29.7838688522048,18.2445780626318,36.7076519087287
"South",19.6371930970859,-1.12156318285103,19.9371442513171,-0.59193520000796,35.6734224218607
"South",-1.06775748715219,21.1420117838992,26.3119028620185,22.2354371011253,27.8828458689205
"South",7.83864839975638,-1.42255181918468,9.14325288146134,-0.750790065585287,8.85234986700682
"South",-2.28657784908386,2.87549153895992,5.28924211196729,-1.22075354412614,4.92088130384287
"South",-1.13562978307319,13.6511455763305,11.6757508386598,-0.606287725151033,8.24238769162628
"South",-1.20103263102506,15.24857391327,13.2590669831366,-0.641204864956783,8.79197146183984
"South",-1.92882456660936,6.25001383085556,8.19786841160427,-1.02975694732167,8.24946896879255
"South",34.3852866621382,3.78239862531079,6.63471692274641,-1.08492962510549,12.5214860624979
"South",10.2733937749279,-0.905777849526553,32.4789048900078,-0.478048674136527,43.8980246380275
"South",-0.894078176628212,15.6823818301564,16.8678772308554,-0.477328643449435,15.5977927033164
"South",12.3201321741676,-0.917772867170656,37.01519482189,-0.484379368008104,31.4854038906372
"South",-0.853535704274266,17.6695671446753,24.2907779644304,-0.45568391054277,16.2891434256873
"South",-1.5284196731352,-1.54608796245153,16.8840943597142,-0.815989594948394,19.0255518783611
"South",-0.94989107164345,11.5288903648483,16.3250777266777,-0.507125918632998,13.0910815373808
"South",6.19012102123205,-1.45815977083263,18.3807996673999,-0.769583121832927,19.5946515489885
"South",-0.975409864749266,-0.986685448278652,26.7596129913297,-0.520749840135705,16.4160495570998
"South",-1.47816312627526,5.19318220185789,16.9266362883865,-0.789158731647855,20.2223842517502
"South",-1.31874092260746,6.91270949747722,10.6269043016347,-0.704046728915103,10.9427455760261
"South",-2.20837804151402,2.69063707284852,3.50595051812241,-1.17900438947605,3.29795301211296
"South",-0.886283438107015,13.6051220205945,33.7942727968113,-0.473167204258069,31.0778992550778
"South",5.76807126934861,-3.574321260286,-12.5914526314408,-3.00053720895018,-13.5132788817963
"South",-1.2615852554667,8.12780382589895,12.1834428407936,-0.673532577272759,10.2447685168027
"South",37.141889110237,4.80636074081828,15.4326562092612,22.1209959365187,22.872150852333
"South",-2.80356606086177,1.39574760828754,-3.59477923838239,-1.49676216200555,-0.376895825868504
"South",-0.980346002582201,14.1355231329185,15.0454478588247,-0.523385135389818,20.710364171926
"South",-0.828788778091775,-0.838369445084511,16.1003267085547,-0.442472071787485,20.7763414098657
"South",4.30289415675329,1.39900304264388,-1.9514154568934,11.7579224989905,0.515609514477059
"South",-1.19097895650051,9.58685719496953,15.4820428007602,-0.635837429593822,22.0079679746294
"South",-1.22455735281802,8.44961507845286,10.8510081782933,-0.653764195711622,11.2864352510666
"South",-1.0049203249978,-1.01653704477314,16.1057762502379,-0.536504824796134,14.2976195468573
"South",-1.95157071593732,5.11822444454773,11.1095661323026,14.3150277230389,6.22356698839028
"South",-1.1936176675314,15.3583486982618,13.1709898174496,-0.637246179286803,9.86437281666014
"South",-3.94283361044179,-0.22718525321372,-9.93649647400723,-2.10499201056065,-9.74201685241644
"South",-2.47961439591981,2.67501664998047,0.673591950394555,-1.3238115042084,1.38916009322618
"South",-0.835469951806323,-0.845127852108885,37.8512105567524,-0.446039003258558,45.4092093676793
"South",7.48027848838538,6.6355022535808,15.9866853817698,-0.724935711444782,16.9414421059066
"West",1.53224002648489,-11.3045553324819,-32.9446803917122,-5.96628377611651,-33.8246337809017
"West",-0.31607028395578,-0.319724006372066,22.6935376443589,-0.168742962102325,29.9150112374006
"West",-1.82099471889782,7.3876415505764,3.88607397163566,-0.972188966940334,10.4588657325777
"West",-4.29671427729964,-4.34638361373602,-3.9270594728926,-2.29392110319466,-2.841717570974
"West",-2.00999074771696,5.83673629823115,3.79062888356501,-1.0730897834593,4.63885232183158
"West",6.0681744564103,13.2997205431233,26.5587334588217,-0.71990255561837,30.3812427506706
"West",8.14464700477714,-8.20797111857541,-23.7880302780829,-5.00048812352848,-26.3046282300392
"West",-1.57297103034163,-1.59115432629024,9.91317381299735,-0.83977458316875,14.6993212680027
"West",-3.90421233891256,-1.41705526894064,-5.88180407927958,-2.08437296445345,-5.95056087620186
"West",5.79110483109404,-8.79787681211269,-23.9550631656751,-4.64331662277382,-23.0393160355256
"West",4.91853832916463,-1.56471568781907,9.05730000386798,-0.825820879096915,7.4891831083404
"West",0.882553944828598,-3.36492546017818,-1.91275496320806,-1.7759301087427,-2.19019575407378
"West",2.61149269577937,-3.70722810643021,1.67285521299252,-1.95658955661918,0.569161487458317
"West",-1.25098480805929,12.9600426285116,24.8574109331675,-0.667873231912134,31.377061674937
"West",2.57188380324149,-6.33406487661699,-22.5744136469531,-4.31202912146774,-18.7997328149481
"West",4.16389586906376,-3.55662754346759,3.56324955042281,-1.87710605027584,4.84689972859623
"West",-2.36967703270436,-2.39707012384026,17.1174937087188,-1.26511836772458,17.4424268888714
"West",-1.73071517590886,-1.75072196919319,3.37616945071053,-0.923990707646422,3.8185985097124
"West",4.75876613116447,-3.54878250659614,0.326477086580141,-1.8729656206143,3.59668937125962
"West",-4.61376273401975,-1.66710920760564,0.7830703191255,-2.46318629018834,-5.02247389937474
"West",-1.24798397165709,-1.26241046868598,17.5992330271979,-0.666271151460425,14.609585170908
"West",-2.7566409445655,0.797957093360608,7.25142073557185,-1.47170987609709,5.48823152351509
"West",3.76155935149947,-4.6171846590032,-2.2043608168459,-2.4368436539199,-4.10064089562626
"West",-0.906048909490389,-0.916522691363914,11.204056739033,-0.483719554029254,23.5821325575889
"West",-1.03837266024848,9.42298709265798,14.3044134004623,-0.554364289687269,12.2202194868303
"West",8.80641612241859,-0.222986185704418,-8.81142375839929,-3.18190614538547,-11.4554184869376
"West",-3.38284510766546,-3.4219502612598,4.87172952128126,-1.80602648454193,2.31581973015068
"West",-2.91223392522046,1.80688976064734,1.39027784318218,-1.55477754101468,-0.113440649901039
"West",-5.22746049060981,-2.26184017123518,-6.48840741829784,-2.79082600369285,-8.27903591036015
"West",-1.36059464453748,11.7031568859554,9.79571284131739,-0.726391509085794,6.50591183443052
"West",-4.22788870263887,-12.1864836653798,-41.7045427633021,-6.91515816902834,-39.6997838520003
"West",-0.785580838132724,-9.14231430939251,-32.779194496952,-5.7877352243398,-32.1640756641913
"West",4.18065915993556,2.28139859433455,13.0681417276106,-1.17227540608693,7.86874891815228
"West",-2.93910293014524,-13.1599079603871,-42.2751422807011,-6.94549613407979,-40.0752614589333
"West",18.0727968074829,-5.22741633435197,-21.4316852589607,10.0501169301919,-20.6785279734681
"West",11.8648494968315,-7.65341917451298,-18.4289216751037,-4.03929825718238,-17.659186410992
"West",-2.56148270020816,-2.00803246926097,-5.32331819221655,-2.50530557166105,-6.58714915615873
"West",2.02220006592226,-6.45482155757704,-15.7416383180653,-1.25129173534282,-19.8356362624003
"West",-2.98471460124924,-5.94534136992394,-10.7008851394152,1.00529908470909,-9.76347646711908
"West",-8.71341503213371,-11.3429054318689,-36.6430065335063,-6.46081470639053,-37.3029571771454
"West",1.61295437636811,-1.92203117004979,-6.26137278191683,-2.47664438644918,-6.03982084877815
"West",-3.93787891900008,-0.71956876943737,-4.23332966969321,-2.10234680994351,-5.25394729393003
"West",-0.544054108191023,-0.550343287502317,26.701215490264,-0.290458503757778,21.9567031549303
"West",3.08828470349061,4.00871043487915,10.8030778491083,-1.0544753391432,14.5986564242626
"West",7.97975505629533,-6.02514521343893,-7.74902676189194,-3.1799327862456,-11.4368506662873
"West",-2.08261274675597,-6.41429081093393,-11.2409621274277,-3.38531486423061,-15.1066502098133
"West",-2.66174062731898,-4.73014158548367,-15.5900779341262,-3.5240874610986,-12.5252539675816
"West",2.65214340119201,-2.79979206606705,9.86507751357559,-1.47766572757428,11.3259991464381
"West",-2.29671451424974,3.27280482724433,3.19645618849769,-1.22616528636436,1.81629613418136
"West",-1.08358350822891,-1.09610956194197,13.8758783154869,-0.578501365504377,9.00839745681337
"West",2.28341328385235,-3.86017850374939,-11.2937306071687,-3.17715410555175,-9.86046738879245
"West",-2.26236172780997,2.51852160194424,4.69315436661359,-1.20782509041881,2.97627467675568
"West",0.167241600037966,-4.44099490616857,-20.2442767295456,-4.42251585917423,-21.9070524851578
"West",-3.99252810386543,-4.03868109632069,1.96709833333995,-2.13152280591265,0.867685445624328
"West",-2.40588385738483,1.67564440643282,17.1527598299937,-1.28444839384547,15.1329308107184
"West",0.438769327680965,-0.375093491078628,-10.1866572130853,3.25209177913679,-13.2984195361483
"West",10.1801728930547,10.8988953684209,14.5153405866992,-0.612736918446924,21.1342750807835
"West",6.87128093078098,-1.41443397379725,-14.3624427182116,-3.60536075519002,-16.4045921424852
"West",-1.01218480086914,12.6507244463051,19.9291565978913,-0.540383168439542,11.2964660550214
"West",-0.592223713999111,-0.599069726323374,35.5595566781035,-0.316175195202569,28.612404950715
"West",-0.692151588337244,-0.700152751060055,25.8440580993601,-0.369524486067143,30.0855584030256
"West",-4.91656661513113,-1.35382867559905,-9.66628901243296,-2.62484661204879,-11.5595269083203
"West",-1.93587239845623,-1.95825077673584,-7.19367399921865,-1.03351962949272,-6.72181451433443
"West",-1.20936466795636,12.6742092041306,12.2148685119744,-0.645653155933514,13.2031040601211
"West",-0.410292020053485,-0.415034930814125,31.9657106584272,-0.219045871457051,35.8166039162651
"West",-0.890358772102197,25.7490855522869,15.1504057104002,-0.475342935305279,11.1556407501009
"West",31.8351553394952,12.9841902243872,24.4971254362695,-0.457298480065118,35.7320928313944
"West",-0.68230575948411,-0.69019310598498,31.0292382554941,-0.364268014929658,34.3913786248496
"West",-0.576813745322885,-0.583481620850223,17.9417348042734,-0.307948152382263,23.98732887944
"West",-1.60664012825791,12.5280299123902,6.10389557085633,-0.857749772872126,6.98225807864718
"West",6.18888750308144,-7.01484898088243,-15.045977627739,-3.70227562567538,-17.7597521283391
"West",-0.396836145184329,-0.401423508162923,34.5091793485979,-0.21186207627491,36.3996068412538
"West",-1.61696467809925,-0.638929719878261,-12.0580740423236,-2.47540409707936,-13.425899323675
"West",-2.02407152773213,4.30239154286456,0.731514082668024,-1.08060720173328,-1.04581077567899
"West",-1.40150629900376,12.6908192249221,8.63342281409187,-0.748233340189769,4.5960933863846
"West",1.32544304656618,-0.124571859190237,-16.7616466064436,-3.72762091735477,-17.0178743596804
"West",3.39252536927578,9.64127838583383,0.692451104798699,-1.08328664121626,8.15731391691602
"West",2.75450453936488,6.01539013941424,3.35281158501712,-1.10622182180873,4.21453726146931
"West",-1.06711148694958,-1.07944712670586,12.6985317090717,-0.569707316194522,8.72239132675455
"West",-1.10734602445273,14.950593326022,15.3498853623854,-0.591187649467641,7.87078800960747
"West",-0.256786782809469,-0.259755197343143,-0.954215992909749,-0.137092806757052,-0.891625463100977
"West",-0.81842785695617,-0.827888753341771,35.1461404482173,-0.436940604227013,34.4975717686594
"West",-0.35328583891583,-0.357369767252426,36.8189112719356,-0.188611527098835,34.6793655549722
"West",-6.73853120680576,-2.1214723057188,-15.2444059083404,-3.59755337269998,-13.8998695795453
"West",-0.350099706612286,-0.354146803764144,16.3992546902927,-0.186910521247158,25.1355166484103
"West",-0.811606404214178,41.814309496737,22.8776394507601,-0.4332987808733,12.8115304292695
"West",-0.816688257599172,17.3324420593398,20.7182143438652,-0.436011870450786,21.5218382899913
"West",-2.02241002547716,6.26469748138587,8.47129847053084,-1.07972016227948,11.6519650712384
"West",-4.84136821213563,1.22898895838139,-9.42017122051987,-2.584699841185,-11.9273912608139
"West",-1.15385161929289,18.5399951215036,19.7631213171742,-0.616015962112045,19.7299541776329
"West",-0.695877534448113,-0.703921768517767,13.6755710531895,-0.371513686619352,19.9556132428923
"West",-1.33636884970112,9.74533758860617,13.5823704837356,-0.71345789087655,12.1869166644923
"West",-3.34579796699482,0.752425357449666,-3.81652142865981,-1.78624783222465,-3.69004007512278
"West",-0.283432667942239,-0.286709104687279,15.1067771877351,-0.15131845786499,42.7539465854126
"West",-1.07539907481996,14.5409821666,13.0403896091714,-0.574131876796771,11.2786853497786
"West",-1.46142008890522,7.992770072269,17.0613457476843,-0.780219992817204,25.5028123618579
"West",-1.79743554915626,7.53244749845178,8.01053657552675,-0.959611245184567,3.22211419755761
"West",-1.55339600725986,6.70250170259629,11.7454917030885,-0.829323909550531,14.0933890419314
"West",-1.29629417167959,10.1289418655121,19.2929778203189,-0.692062903059233,17.516704014741
"West",-0.605963894583535,-0.612968741218877,34.6522878231055,-0.32351077494331,17.878172173338
"West",-1.20868738233912,7.77491423218977,12.4496575739184,-0.645291568061942,9.16034373465348
"West",-0.628722458248766,-0.635990390275071,24.232681651807,-0.335661070750944,22.5783747557311
"West",-1.13380669729607,16.2927341119571,12.4209784480464,-0.605314419814167,5.97984378190618
"West",-1.09426960435207,-1.10691918764361,26.7108496153164,-0.584206436827642,22.2831090597396
"West",2.75747055375936,0.179203057362758,-4.91583704587031,-1.92812411672723,-4.39782557682235
"West",-0.717526930791559,21.3201124166311,20.9898769423075,-0.383071822426992,20.4108129303775
"West",-1.0266015242079,32.66796934808,26.1040568582491,-0.548079939453714,27.0455727948191
"West",-1.35538988759635,11.758647588258,10.6672150317509,-0.723612804007047,3.80194767798209
"West",-0.778485445761718,-0.787484614200879,32.062493214077,-0.415616230755055,38.7740527629535
"West",-0.22301283325245,-0.225590826279114,-0.828712481948487,-0.119061639072388,-0.774354188134809
"West",-0.78849676291155,-0.797611660591147,19.9637353678645,-0.420961052448715,15.1780012783356
"West",-0.466891925559856,-0.472289122262598,34.0431883698895,-0.249263314205301,36.0452953477444
"West",-1.46477812227934,7.29270547718283,5.04135404212984,-0.782012772863768,4.75494309647608
"West",-1.37449261232133,13.7147185835831,11.1620571395007,-0.73381132793652,4.45636550977326
"West",-0.631936002704356,-0.639241082795535,20.2484520836986,-0.337376711346754,27.4596479178196
"West",-4.44227697595876,-1.82294603122358,-7.47045959537571,-2.37163382150507,-7.96130926947733
"West",-0.918567579050432,10.9101758091482,12.7188368208714,-0.490402995941931,13.4448706680525
"Northeast",-2.58582333212295,-8.92325471909858,-23.9833901164507,-2.16137801075575,-23.7336956293687
"Northeast",-1.33638095877549,-8.79691936193551,-24.4773224516564,4.18826207316724,-23.2341588259334
"Northeast",-4.04762135392779,-1.65184219404782,-8.78383937177957,-2.16093587850845,-8.28497075288206
"Northeast",-3.75077189271783,-0.367482785656495,-4.02490785962128,-2.00245449026742,-4.49172401569886
"Northeast",-3.86080391200307,-8.64201934543689,-23.2316720734511,2.45502877617245,-22.7463996370849
"Northeast",-4.79387473650946,-0.312145506793474,-7.02308305701766,-2.55934412075031,-3.77578709805708
"Northeast",-3.56726310402913,-3.60850010044921,-6.83602649688603,-1.90448319037935,-7.53733711966936
"Northeast",-3.15969365338016,-3.19621921151066,-3.38489043391165,-1.6868908387537,-2.66816519105336
"Northeast",-3.52269411910482,-3.563415905119,-1.69424205406912,6.09530840167636,-0.0374604255608984
"Northeast",-0.0114659527475835,-5.02486297948678,-13.1925008545215,7.01664871377279,-15.5845159719187
"Northeast",-3.90097664005965,-3.94607131209527,-3.37622100079515,3.19922809559872,-2.9768570656294
